# accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
77.54749568221071,tanh,63-18-8-27,0.0031,adaptive,0.045,
77.54749568221071,tanh,63-18-8-27,0.0071,adaptive,0.0,
77.54749568221071,tanh,63-51-39-27,0.0031,adaptive,0.0,
77.54749568221071,logistic,63-18-8-27,0.0031,adaptive,0.06,
77.54749568221071,logistic,63-18-8-27,0.0041,constant,0.06,
77.54749568221071,logistic,63-18-8-27,0.0051,constant,0.09,
77.54749568221071,logistic,63-18-8-27,0.0061,adaptive,0.03,
77.54749568221071,logistic,63-18-8-27,0.0071,adaptive,0.03,
77.54749568221071,relu,63-18-27,0.0021,adaptive,0.03,
77.54749568221071,relu,63-18-27,0.0031,constant,0.09,
77.54749568221071,relu,63-18-27,0.0051,constant,0.105,
77.54749568221071,relu,63-18-27,0.0071,adaptive,0.0,
77.37478411053542,tanh,63-18-8-27,0.0001,adaptive,0.105,
77.37478411053542,tanh,63-18-8-27,0.0021,constant,0.03,
77.37478411053542,tanh,63-18-8-27,0.0061,constant,0.045,
77.37478411053542,logistic,63-18-8-27,0.0001,adaptive,0.075,
77.37478411053542,logistic,63-18-8-27,0.0031,adaptive,0.015,
77.37478411053542,logistic,63-18-8-27,0.0051,constant,0.06,
77.37478411053542,logistic,63-18-8-27,0.0071,constant,0.105,
77.37478411053542,relu,63-18-8-27,0.0021,constant,0.105,
77.37478411053542,relu,63-18-8-27,0.0051,constant,0.015,
77.37478411053542,relu,63-42-27-27,0.0021,constant,0.015,
77.37478411053542,relu,63-42-27-27,0.0021,adaptive,0.075,
77.2020725388601,tanh,63-18-8-27,0.0031,adaptive,0.06,
77.2020725388601,tanh,63-18-8-27,0.0051,constant,0.0,
77.2020725388601,tanh,63-18-8-27,0.0051,constant,0.06,
77.2020725388601,tanh,63-18-8-27,0.0051,constant,0.075,
77.2020725388601,tanh,63-18-8-27,0.0061,adaptive,0.075,
77.2020725388601,tanh,63-18-8-27,0.0071,constant,0.045,
77.2020725388601,tanh,63-18-8-27,0.0071,adaptive,0.09,
77.2020725388601,logistic,63-18-8-27,0.0001,constant,0.09,
77.2020725388601,logistic,63-18-8-27,0.0021,constant,0.0,
77.2020725388601,logistic,63-18-8-27,0.0021,adaptive,0.03,
77.2020725388601,logistic,63-18-8-27,0.0031,constant,0.075,
77.2020725388601,logistic,63-18-8-27,0.0051,constant,0.03,
77.2020725388601,logistic,63-42-27-27,0.0061,adaptive,0.0,
77.2020725388601,relu,63-18-27,0.0001,constant,0.03,
77.2020725388601,relu,63-18-27,0.0001,constant,0.075,
77.2020725388601,relu,63-18-27,0.0071,constant,0.03,
77.0293609671848,tanh,63-18-8-27,0.0021,adaptive,0.09,
77.0293609671848,tanh,63-18-8-27,0.0031,constant,0.0,
77.0293609671848,tanh,63-18-8-27,0.0031,adaptive,0.03,
77.0293609671848,tanh,63-18-8-27,0.0031,adaptive,0.09,
77.0293609671848,tanh,63-18-8-27,0.0041,adaptive,0.015,
77.0293609671848,logistic,63-18-8-27,0.0001,adaptive,0.03,
77.0293609671848,logistic,63-18-8-27,0.0041,constant,0.015,
77.0293609671848,relu,63-18-27,0.0061,constant,0.09,
77.0293609671848,relu,63-18-27,0.0071,constant,0.045,
77.0293609671848,relu,63-18-8-27,0.0001,adaptive,0.03,
77.0293609671848,relu,63-18-8-27,0.0041,adaptive,0.075,
76.8566493955095,tanh,63-18-8-27,0.0021,adaptive,0.075,
76.8566493955095,tanh,63-18-8-27,0.0041,adaptive,0.075,
76.8566493955095,tanh,63-18-8-27,0.0071,adaptive,0.045,
76.8566493955095,logistic,63-18-8-27,0.0001,adaptive,0.045,
76.8566493955095,logistic,63-18-8-27,0.0021,adaptive,0.09,
76.8566493955095,logistic,63-42-27-27,0.0051,adaptive,0.0,
76.8566493955095,relu,63-18-8-27,0.0021,adaptive,0.03,
76.68393782383419,tanh,63-18-8-27,0.0021,constant,0.075,
76.68393782383419,tanh,63-18-8-27,0.0041,constant,0.0,
76.68393782383419,logistic,63-18-8-27,0.0001,constant,0.0,
76.68393782383419,logistic,63-18-8-27,0.0011,adaptive,0.0,
76.68393782383419,logistic,63-18-8-27,0.0011,adaptive,0.03,
76.68393782383419,logistic,63-18-8-27,0.0031,constant,0.045,
76.68393782383419,logistic,63-18-8-27,0.0061,constant,0.03,
76.68393782383419,logistic,63-18-8-27,0.0061,adaptive,0.075,
76.68393782383419,relu,63-18-27,0.0041,constant,0.105,
76.68393782383419,relu,63-18-27,0.0041,adaptive,0.045,
76.68393782383419,relu,63-18-8-27,0.0001,adaptive,0.075,
76.68393782383419,relu,63-18-8-27,0.0011,adaptive,0.09,
76.68393782383419,relu,63-18-8-27,0.0051,constant,0.09,
76.68393782383419,relu,63-18-8-27,0.0071,constant,0.06,
76.51122625215889,tanh,63-18-8-27,0.0011,constant,0.0,
76.51122625215889,logistic,63-18-8-27,0.0031,constant,0.0,
76.51122625215889,logistic,63-18-8-27,0.0031,constant,0.06,
76.51122625215889,logistic,63-18-8-27,0.0071,constant,0.0,
76.51122625215889,relu,63-18-27,0.0051,adaptive,0.015,
76.51122625215889,relu,63-18-27,0.0071,adaptive,0.03,
76.51122625215889,relu,63-18-8-27,0.0041,constant,0.09,
76.51122625215889,relu,63-18-8-27,0.0051,constant,0.075,
76.51122625215889,relu,63-18-8-27,0.0061,constant,0.03,
76.51122625215889,relu,63-18-8-27,0.0071,constant,0.105,
76.3385146804836,tanh,63-18-8-27,0.0001,adaptive,0.045,
76.3385146804836,tanh,63-18-8-27,0.0061,adaptive,0.0,
76.3385146804836,logistic,63-18-8-27,0.0001,adaptive,0.0,
76.3385146804836,relu,63-18-8-27,0.0021,constant,0.045,
76.3385146804836,relu,63-18-8-27,0.0031,adaptive,0.015,
76.3385146804836,relu,63-18-8-27,0.0031,adaptive,0.045,
76.3385146804836,relu,63-18-8-27,0.0041,adaptive,0.0,
76.3385146804836,relu,63-18-8-27,0.0061,constant,0.09,
76.16580310880829,tanh,63-18-8-27,0.0051,adaptive,0.09,
76.16580310880829,logistic,63-18-8-27,0.0001,constant,0.075,
76.16580310880829,logistic,63-18-8-27,0.0011,constant,0.045,
76.16580310880829,logistic,63-18-8-27,0.0031,adaptive,0.03,
76.16580310880829,logistic,63-18-8-27,0.0051,constant,0.015,
76.16580310880829,logistic,63-42-27-27,0.0071,constant,0.0,
76.16580310880829,relu,63-18-8-27,0.0061,constant,0.075,
76.16580310880829,relu,63-18-8-27,0.0071,constant,0.045,
76.16580310880829,relu,63-18-8-27,0.0071,adaptive,0.09,
75.99309153713298,tanh,63-18-8-27,0.0031,adaptive,0.015,
75.99309153713298,tanh,63-18-8-27,0.0061,constant,0.0,
75.99309153713298,logistic,63-18-8-27,0.0011,constant,0.06,
75.99309153713298,relu,63-18-8-27,0.0051,constant,0.06,
75.82037996545769,tanh,63-18-8-27,0.0071,adaptive,0.06,
75.82037996545769,logistic,63-18-8-27,0.0011,constant,0.0,
75.82037996545769,relu,63-18-8-27,0.0001,constant,0.03,
75.82037996545769,relu,63-18-8-27,0.0051,constant,0.045,
75.82037996545769,relu,63-18-8-27,0.0051,adaptive,0.0,
75.82037996545769,relu,63-18-8-27,0.0061,constant,0.045,
75.64766839378238,tanh,63-18-8-27,0.0061,adaptive,0.045,
75.47495682210709,logistic,63-18-8-27,0.0031,adaptive,0.105,
75.47495682210709,logistic,63-18-8-27,0.0061,constant,0.015,
75.47495682210709,relu,63-18-27,0.0001,constant,0.015,
75.47495682210709,relu,63-18-8-27,0.0001,constant,0.09,
75.47495682210709,relu,63-18-8-27,0.0001,adaptive,0.0,
75.30224525043178,relu,63-18-27,0.0001,adaptive,0.105,
75.30224525043178,relu,63-18-8-27,0.0041,adaptive,0.015,
75.30224525043178,relu,63-18-8-27,0.0061,constant,0.0,
75.12953367875647,tanh,63-18-8-27,0.0051,adaptive,0.0,
75.12953367875647,logistic,63-18-8-27,0.0051,adaptive,0.015,
75.12953367875647,logistic,63-18-8-27,0.0061,adaptive,0.0,
75.12953367875647,relu,63-18-8-27,0.0061,adaptive,0.045,
74.95682210708118,tanh,63-18-8-27,0.0021,adaptive,0.045,
74.95682210708118,tanh,63-18-8-27,0.0071,constant,0.075,
74.95682210708118,logistic,63-18-8-27,0.0041,adaptive,0.0,
74.95682210708118,relu,63-18-8-27,0.0031,adaptive,0.06,
74.95682210708118,relu,63-18-8-27,0.0031,adaptive,0.105,
74.95682210708118,relu,63-18-8-27,0.0051,adaptive,0.045,
74.78411053540587,relu,63-18-8-27,0.0001,adaptive,0.09,
74.78411053540587,relu,63-18-8-27,0.0011,adaptive,0.03,
74.61139896373057,tanh,63-18-8-27,0.0031,constant,0.09,
74.61139896373057,logistic,63-18-8-27,0.0041,constant,0.0,
74.61139896373057,relu,63-18-27,0.0061,adaptive,0.06,
74.61139896373057,relu,63-18-8-27,0.0031,adaptive,0.0,
74.61139896373057,relu,63-18-8-27,0.0061,constant,0.015,
74.26597582037996,relu,63-18-27,0.0031,constant,0.015,
74.09326424870466,logistic,63-18-8-27,0.0001,adaptive,0.015,
74.09326424870466,relu,63-18-27,0.0061,constant,0.015,
74.09326424870466,relu,63-18-8-27,0.0031,constant,0.075,
73.92055267702936,relu,63-18-8-27,0.0011,constant,0.03,
73.92055267702936,relu,63-18-8-27,0.0011,constant,0.09,
73.92055267702936,relu,63-18-8-27,0.0011,adaptive,0.06,
73.92055267702936,relu,63-18-8-27,0.0031,constant,0.03,
73.74784110535406,relu,63-18-8-27,0.0021,constant,0.06,
73.74784110535406,relu,63-18-8-27,0.0021,adaptive,0.045,
73.74784110535406,relu,63-18-8-27,0.0031,constant,0.09,
73.57512953367875,relu,63-18-8-27,0.0001,constant,0.0,
73.57512953367875,relu,63-18-8-27,0.0031,adaptive,0.09,
73.57512953367875,relu,63-18-8-27,0.0051,constant,0.105,
73.57512953367875,relu,63-18-8-27,0.0071,adaptive,0.045,
73.57512953367875,relu,63-18-8-27,0.0071,adaptive,0.06,
73.40241796200345,relu,63-18-8-27,0.0021,adaptive,0.015,
73.40241796200345,relu,63-18-8-27,0.0051,adaptive,0.015,
73.05699481865285,relu,63-18-8-27,0.0061,adaptive,0.015,
72.88428324697755,logistic,63-18-8-27,0.0011,adaptive,0.045,
72.88428324697755,relu,63-18-27,0.0011,adaptive,0.03,
72.88428324697755,relu,63-18-8-27,0.0021,constant,0.015,
72.88428324697755,relu,63-18-8-27,0.0041,constant,0.075,
72.71157167530224,relu,63-18-8-27,0.0051,adaptive,0.105,
72.53886010362694,relu,63-18-8-27,0.0021,adaptive,0.075,
72.36614853195165,logistic,63-18-8-27,0.0051,adaptive,0.0,
72.19343696027633,relu,63-18-8-27,0.0071,adaptive,0.03,
72.02072538860104,relu,63-18-8-27,0.0031,constant,0.105,
71.84801381692574,logistic,63-18-8-27,0.0041,adaptive,0.015,
71.84801381692574,relu,63-18-8-27,0.0011,constant,0.06,
71.84801381692574,relu,63-18-8-27,0.0071,adaptive,0.105,
71.50259067357513,relu,63-18-8-27,0.0011,constant,0.075,
71.50259067357513,relu,63-18-8-27,0.0011,adaptive,0.045,
71.50259067357513,relu,63-18-8-27,0.0041,adaptive,0.03,
71.50259067357513,relu,63-18-8-27,0.0051,adaptive,0.09,
71.15716753022453,relu,63-18-8-27,0.0041,adaptive,0.06,
70.81174438687393,relu,63-18-8-27,0.0041,constant,0.0,
70.63903281519862,relu,63-18-8-27,0.0011,adaptive,0.0,
70.63903281519862,relu,63-18-8-27,0.0051,constant,0.03,
70.46632124352331,relu,63-18-8-27,0.0041,adaptive,0.045,
70.46632124352331,relu,63-42-27-27,0.0031,constant,0.045,
69.77547495682211,relu,63-18-8-27,0.0041,adaptive,0.09,
69.77547495682211,relu,63-18-8-27,0.0061,constant,0.06,
69.77547495682211,relu,63-18-8-27,0.0061,adaptive,0.03,
69.77547495682211,relu,63-18-8-27,0.0061,adaptive,0.06,
69.77547495682211,relu,63-18-8-27,0.0071,constant,0.09,
69.6027633851468,relu,63-18-8-27,0.0061,adaptive,0.105,
69.43005181347151,relu,63-18-8-27,0.0031,constant,0.06,
68.73920552677029,relu,63-18-8-27,0.0061,adaptive,0.075,
68.56649395509498,logistic,63-18-8-27,0.0061,constant,0.0,
68.39378238341969,relu,63-18-8-27,0.0001,constant,0.045,
68.39378238341969,relu,63-18-8-27,0.0011,adaptive,0.105,
68.39378238341969,relu,63-18-8-27,0.0071,adaptive,0.0,
67.87564766839378,relu,63-18-8-27,0.0021,constant,0.075,
67.70293609671847,relu,63-18-8-27,0.0001,adaptive,0.06,
67.18480138169257,relu,63-18-8-27,0.0001,adaptive,0.015,
67.18480138169257,relu,63-18-8-27,0.0011,constant,0.015,
67.01208981001727,relu,63-18-8-27,0.0001,constant,0.105,
66.83937823834198,relu,63-18-8-27,0.0011,constant,0.045,
65.97582037996546,relu,63-18-8-27,0.0001,constant,0.075,
65.80310880829016,relu,63-18-8-27,0.0021,adaptive,0.06,
65.63039723661485,relu,63-18-8-27,0.0001,constant,0.06,
65.45768566493955,logistic,63-18-8-27,0.0061,adaptive,0.015,
65.11226252158895,relu,63-18-8-27,0.0051,constant,0.0,
64.93955094991365,relu,63-18-8-27,0.0071,constant,0.0,
64.07599309153713,relu,63-18-8-27,0.0001,adaptive,0.105,
63.903281519861835,relu,63-18-8-27,0.0021,constant,0.03,
63.212435233160626,relu,63-18-8-27,0.0041,constant,0.045,
62.86701208981002,relu,63-18-8-27,0.0021,adaptive,0.105,
60.79447322970639,relu,63-18-8-27,0.0071,adaptive,0.075,
59.758203799654574,relu,63-18-8-27,0.0011,constant,0.105,
59.41278065630398,relu,63-18-8-27,0.0031,adaptive,0.03,
57.858376511226254,relu,63-18-8-27,0.0001,constant,0.015,
56.13126079447323,relu,63-18-8-27,0.0061,adaptive,0.0,
55.95854922279793,relu,63-18-8-27,0.0071,adaptive,0.015,
55.78583765112263,relu,63-18-8-27,0.0031,constant,0.045,
55.26770293609672,relu,63-18-8-27,0.0031,adaptive,0.075,
55.09499136442142,relu,63-18-8-27,0.0011,adaptive,0.015,
54.74956822107081,relu,63-18-8-27,0.0041,constant,0.105,
54.74956822107081,relu,63-18-8-27,0.0061,constant,0.105,
52.67702936096719,relu,63-18-8-27,0.0051,adaptive,0.03,
51.64075993091537,relu,63-18-8-27,0.0041,constant,0.06,
49.91364421416235,relu,63-18-8-27,0.0011,adaptive,0.075,
49.22279792746114,relu,63-18-8-27,0.0071,constant,0.03,
27.63385146804836,relu,63-18-8-27,0.0021,adaptive,0.09,
26.59758203799655,relu,63-18-8-27,0.0051,adaptive,0.075,
